name,city,country,IATA,latitude,longitude,population
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.95240020751953,-112.14700317382812,96542
Gode Airport,Gode,Ethiopia,GDE,5.93513011932,43.5786018372,2546339
Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,20.52179908752441,-103.31099700927734,9841795
Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,54.37760162353516,18.46619987487793,4016796
Gonder Airport,Gondar,Ethiopia,GDQ,12.51990032196045,37.43399810791016,6873664
JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,21.444499969482425,-71.14230346679688,530568
Dawson Community Airport,Glendive,United States,GDV,47.13869858,-104.8069992,22305
Sokol Airport,Magadan,Russia,GDX,59.9109992980957,150.72000122070312,101159
Gelendzhik Airport,Gelendzhik,Russia,GDZ,44.5820926295,38.0124807358,309593
Nouméa Magenta Airport,Noumea,New Caledonia,GEA,-22.25830078125,166.47300720214844,93714
Spokane International Airport,Spokane,United States,GEG,47.61989974975586,-117.53399658203124,373756
Cheddi Jagan International Airport,Georgetown,Guyana,GEO,6.498549938201904,-58.25410079956055,535020
General Santos International Airport,Romblon,Philippines,GES,6.05800008774,125.096000671,1699439
Geraldton Airport,Geraldton,Australia,GET,-28.796101,114.707001,50268
Gällivare Airport,Gallivare,Sweden,GEV,67.13240051269531,20.814599990844727,70606
Griffith Airport,Griffith,Australia,GFF,-34.2508010864,146.067001343,78547
Grand Forks International Airport,Grand Forks,United States,GFK,47.949299,-97.176102,277451
Grafton Airport,Grafton,Australia,GFN,-29.7593994140625,153.02999877929688,67311
East Texas Regional Airport,Longview,United States,GGG,32.38399887084961,-94.71150207519533,173820
Exuma International Airport,Great Exuma,Bahamas,GGT,23.5625991821,-75.8779983521,35957
Wokal Field Glasgow International Airport,Glasgow,United States,GGW,48.212502,-106.614998,19314
Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,32.38410186767578,3.794110059738159,513341
Governor's Harbour Airport,Governor's Harbor,Bahamas,GHB,25.2847003937,-76.3310012817,16708
Ghat Airport,Ghat,Libya,GHT,25.1455993652,10.1426000595,65282
Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197400005,773849
Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,-22.8099994659,-43.2505569458,10373025
Gilgit Airport,Gilgit,Pakistan,GIL,35.918800354003906,74.33360290527344,1537616
Gisborne Airport,Gisborne,New Zealand,GIS,-38.66329956054688,177.97799682617188,30854
Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,7.956669807430001,80.7285003662,3774107
Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691406,42.58580017089844,2455318
La Laguna Airport,Guanaja,Honduras,GJA,16.4454,-85.906601,202980
Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427,139136
Kooddoo Airport,Kooddoo,Maldives,GKK,0.7324,73.4336,28700
Glasgow International Airport,Glasgow,United Kingdom,GLA,55.8718986511,-4.43306016922,2162502
Golfito Airport,Golfito,Costa Rica,GLF,8.654009819030762,-83.18219757080078,215545
Mid Delta Regional Airport,Greenville,United States,GLH,33.4828987121582,-90.98560333251952,335127
Galcaio Airport,Galcaio,Somalia,GLK,6.78082990646,47.45470047,1371750
Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,51.89419937133789,-2.167220115661621,257363
Gladstone Airport,Gladstone,Australia,GLT,-23.869699,151.223007,128542
Golovin Airport,Golovin,United States,GLV,64.5504989624,-163.007003784,621
Gemena Airport,Gemena,Congo (Kinshasa),GMA,3.23536992073,19.7712993622,5895704
Gambella Airport,Gambella,Ethiopia,GMB,8.12876033782959,34.5630989074707,5554763
Gombe Lawanti International Airport,Gombe,Nigeria,GMO,10.2983333333,10.8963888889,8551824
Gimpo International Airport,Seoul,South Korea,GMP,37.5583,126.791,5836877
Totegegie Airport,Totegegie,French Polynesia,GMR,-23.07990074157715,-134.88999938964844,1407
La Gomera Airport,La Gomera,Spain,GMZ,28.029600143432617,-17.214599609375,41476
Point Salines International Airport,Point Salines,Grenada,GND,12.004199981689451,-61.78620147705078,426070
Guanambi Airport,Guanambi,Brazil,GNM,-14.208200454711914,-42.74610137939453,937122
Gainesville Regional Airport,Gainesville,United States,GNV,29.6900997162,-82.2717971802,366411
Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,37.445663,38.895592,2586635
Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,44.4133,8.8375,841198
Godthaab / Nuuk Airport,Godthaab,Greenland,GOH,64.19090271,-51.6781005859,16029
Dabolim Airport,Goa,India,GOI,15.3808002472,73.8313980103,14927353
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,56.230098724365,43.784000396729,3925286
Goma International Airport,Goma,Congo (Kinshasa),GOM,-1.670809984207153,29.238500595092773,8616403
Gorakhpur Airport,Gorakhpur,India,GOP,26.7397003174,83.4496994019,12065116
Golmud Airport,Golmud,China,GOQ,36.4006,94.786102,448105
Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039,1132215
Garoua International Airport,Garoua,Cameroon,GOU,9.33588981628418,13.370100021362305,5923210
Gove Airport,Gove,Australia,GOV,-12.269399642899998,136.817993164,3253
Araxos Airport,Patras,Greece,GPA,38.1511,21.4256,179546
Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.3875007629,-51.520198822,652248
Juan Casiano Airport,Guapi,Colombia,GPI,2.57013,-77.8986,572675
Seymour Airport,Galapagos,Ecuador,GPS,-0.4537580013275146,-90.26589965820312,17583
Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312,427341
Austin Straubel International Airport,Green Bay,United States,GRB,44.48509979248047,-88.12960052490234,284683
Central Nebraska Regional Airport,Grand Island,United States,GRI,40.96749877929688,-98.30960083007812,267998
George Airport,George,South Africa,GRJ,-34.0056,22.378902,611705
Robert Gray  Army Air Field Airport,Killeen,United States,GRK,31.067199707,-97.8289031982,490110
Girona Airport,Gerona,Spain,GRO,41.901000977,2.7605500221,1574315
Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018157959,-49.13219833374024,279366
Eelde Airport,Groningen,Netherlands,GRQ,53.1197013855,6.57944011688,460140
Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663,1251676
Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,-23.435556411743164,-46.47305679321289,16864455
Graciosa Airport,Graciosa Island,Portugal,GRW,39.09220123291016,-28.029800415039062,14089
Federico Garcia Lorca Airport,Granada,Spain,GRX,37.18870162963867,-3.777359962463379,476579
Graz Airport,Graz,Austria,GRZ,46.9911003112793,15.439599990844728,786327
Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704,675294
Piedmont Triad International Airport,Greensboro,United States,GSO,36.097801208496094,-79.93730163574219,943608
Greenville Spartanburg International Airport,Greenville,United States,GSP,34.8956985474,-82.2189025879,1252569
Gustavus Airport,Gustavus,United States,GST,58.4253006,-135.7070007,4535
Groote Eylandt Airport,Groote Eylandt,Australia,GTE,-13.9750003815,136.460006714,4589
Great Falls International Airport,Great Falls,United States,GTF,47.48199844,-111.3710022,107508
Jalaluddin Airport,Gorontalo,Indonesia,GTO,0.63711899519,122.849998474,1697724
Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,33.450298309299995,-88.5914001465,200116
La Aurora Airport,Guatemala City,Guatemala,GUA,14.5833,-90.527496,14326071
Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC,38.53390121,-106.9329987,111917
Antonio B. Won Pat International Airport,Agana,Guam,GUM,13.4834003448,144.796005249,130036
Gurney Airport,Gurney,Papua New Guinea,GUR,-10.3114995956,150.333999634,124080
Atyrau Airport,Atyrau,Kazakhstan,GUW,47.12189865112305,51.8213996887207,500002
Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041,5874052
Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,GVR,-18.89520072937,-41.982200622559,1261209
Gwadar International Airport,Gwadar,Pakistan,GWD,25.233299255371094,62.329498291015625,425713
Gwalior Airport,Gwalior,India,GWL,26.29330062866211,78.22779846191406,9124870
Westerland Sylt Airport,Westerland,Germany,GWT,54.9132003784,8.34047031403,436803
Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999,541229
Gannan Xiahe Airport,Xiahe city,China,GXH,34.8105,102.6447,1624832
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,-10.820599556,-65.3455963135,186654
Heydar Aliyev International Airport,Baku,Azerbaijan,GYD,40.46749877929688,50.04669952392578,4319753
José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,-2.15741991997,-79.88359832760001,6130720
Santa Genoveva Airport,Goiania,Brazil,GYN,-16.631999969482422,-49.220699310302734,2666468
Guangyuan Airport,Guangyuan,China,GYS,32.3911018371582,105.7020034790039,3724982
Nusatupe Airport,Gizo,Solomon Islands,GZO,-8.09778022766,156.863998413,64651
Gazipaşa Airport,Alanya,Turkey,GZP,36.299217,32.300598,588491
Gaziantep International Airport,Gaziantep,Turkey,GZT,36.9472007751,37.4786987305,3607949
Hasvik Airport,Hasvik,Norway,HAA,70.486701965332,22.139699935913,10147
Hachijojima Airport,Hachijojima,Japan,HAC,33.1150016785,139.785995483,2404
Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664,276331
Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,-11.5337,43.2719,737684
Hannover Airport,Hannover,Germany,HAJ,52.461101532,9.68507957458,3452942
Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906,9758740
Hamburg Airport,Hamburg,Germany,HAM,53.630401611328,9.9882297515869,5161249
Noi Bai International Airport,Hanoi,Vietnam,HAN,21.221200942993164,105.80699920654295,30706615
Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,6.744229793548584,73.17050170898438,66295
Ha'il Airport,Hail,Saudi Arabia,HAS,27.437901,41.686298,802760
Haugesund Airport,Haugesund,Norway,HAU,59.34529876709,5.2083601951599,102134
José Martí International Airport,Havana,Cuba,HAV,22.989200592041016,-82.40910339355469,3191290
Hobart International Airport,Hobart,Australia,HBA,-42.836101532,147.509994507,77496
Borg El Arab International Airport,Alexandria,Egypt,HBE,30.917699813842773,29.696399688720703,14098469
Hubli Airport,Hubli,India,HBX,15.361700058,75.08489990230001,9403921
Holy Cross Airport,Holy Cross,United States,HCR,62.18830108642578,-159.77499389648438,566
Heringsdorf Airport,Heringsdorf,Germany,HDF,53.8787002563,14.152299881,383255
Handan Airport,Handan,China,HDG,36.5258333333,114.425555556,9026373
Hamadan Airport,Hamadan,Iran,HDM,34.86920166015625,48.5525016784668,1091736
Yampa Valley Airport,Hayden,United States,HDN,40.48120117,-107.2180023,94481
Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS,-24.3686008453,31.0487003326,2049006
Hat Yai International Airport,Hat Yai,Thailand,HDY,6.93320989609,100.392997742,1432391
Herat Airport,Herat,Afghanistan,HEA,34.209999084472656,62.22829818725586,3746173
Heho Airport,Heho,Burma,HEH,20.746999740600582,96.79199981689452,3515288
Heihe Airport,Heihe,China,HEK,50.1716209371,127.308883667,862685
Helsinki Vantaa Airport,Helsinki,Finland,HEL,60.317199707031,24.963300704956,3237729
Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,35.3396987915,25.1802997589,193446
Baita International Airport,Hohhot,China,HET,40.851398,111.823997,10294392
Haifa International Airport,Haifa,Israel,HFA,32.80939865112305,35.04309844970703,2385372
Hefei Luogang International Airport,Hefei,China,HFE,31.780000686645508,117.2979965209961,17059985
Hagfors Airport,Hagfors,Sweden,HFS,60.02009963989258,13.578900337219238,184588
Hammerfest Airport,Hammerfest,Norway,HFT,70.679702758789,23.668600082397,29922
Egal International Airport,Hargeisa,Somalia,HGA,9.518170356750488,44.08879852294922,2118142
Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,30.22949981689453,120.43399810791016,24457884
Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,19.301300048828125,97.97579956054688,628008
Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,39.707901,-77.72949982,215553
Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,HGU,-5.826789855957031,144.29600524902344,1504056
Hilton Head Airport,Hilton Head Island,United States,HHH,32.2243995667,-80.6975021362,135564
Frankfurt-Hahn Airport,Hahn,Germany,HHN,49.9487,7.26389,2257942
Lianshui Airport,Huai An,China,HIA,33.7908333333,119.125,7255680
Range Regional Airport,Hibbing,United States,HIB,47.38660049,-92.83899689,75988
Horn Island Airport,Horn Island,Australia,HID,-10.586400032,142.289993286,8647
Hiroshima Airport,Hiroshima,Japan,HIJ,34.4361000061,132.919006348,1498319
Sacheon Air Base/Airport,Sacheon,South Korea,HIN,35.088591,128.071747,879188
Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578,297494
Zhijiang Airport,Zhijiang,China,HJJ,27.4411111111,109.7,2210656
Khajuraho Airport,Khajuraho,India,HJR,24.817199707,79.91860198970001,13350159
Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226,820918
Hong Kong International Airport,Hong Kong,Hong Kong,HKG,22.308901,113.915001,28387109
Hokitika Airfield,Hokitika,New Zealand,HKK,-42.713600158691406,170.98500061035156,38160
Kimbe Airport,Hoskins,Papua New Guinea,HKN,-5.462170124053955,150.40499877929688,295650
Phuket International Airport,Phuket,Thailand,HKT,8.1132,98.316902,2906118
Lanseria Airport,Johannesburg,South Africa,HLA,-25.9384994507,27.9260997772,822334
Dongshan Airport,Hailar,China,HLD,49.2050018311,119.824996948,932480
Ulanhot Airport,Ulanhot,China,HLH,46.195333,122.008333,2896266
Helena Regional Airport,Helena,United States,HLN,46.6068000793457,-111.98300170898438,100955
Hamilton International Airport,Hamilton,New Zealand,HLZ,-37.8666992188,175.332000732,212713
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,61.02849960327149,69.08609771728516,188705
Sohag International Airport,Sohag,Egypt,HMB,26.342778,31.742778,5486614
Oued Irara Airport,Hassi Messaoud,Algeria,HME,31.6730003357,6.140439987180001,306308
Hami Airport,Hami,China,HMI,42.8414,93.669197,683970
General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,29.095899581900003,-111.047996521,1755451
Hemavan Airport,Hemavan,Sweden,HMV,65.80609893798828,15.082799911499023,17200
Hanamaki Airport,Hanamaki,Japan,HNA,39.4286003112793,141.13499450683594,862344
Tokyo Haneda International Airport,Tokyo,Japan,HND,35.552299,139.779999,22167718
Hoonah Airport,Hoonah,United States,HNH,58.0961,-135.410111,4449
Daniel K Inouye International Airport,Honolulu,United States,HNL,21.32062,-157.924228,722206
Hana Airport,Hana,United States,HNM,20.79560089111328,-156.01400756835938,34313
Haines Airport,Haines,United States,HNS,59.24380111694336,-135.5240020751953,15259
Lea County Regional Airport,Hobbs,United States,HOB,32.6875,-103.2170029,142640
Hodeidah International Airport,Hodeidah,Yemen,HOD,14.753000259399414,42.97629928588867,2327522
Ban Huoeisay Airport,Huay Xai,Laos,HOE,20.2572994232,100.43699646,460740
Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.485198974609375,460078
Frank Pais International Airport,Holguin,Cuba,HOG,20.785600662231445,-76.31510162353516,1195940
Hao Airport,Hao Island,French Polynesia,HOI,-18.074800491333008,-140.9459991455078,1939
Homer Airport,Homer,United States,HOM,59.645599365234375,-151.4770050048828,14706
Huron Regional Airport,Huron,United States,HON,44.38520050048828,-98.22850036621094,152858
Horta Airport,Horta,Portugal,HOR,38.519901275634766,-28.715900421142575,16737
Memorial Field,Hot Springs,United States,HOT,34.47800064086914,-93.09619903564452,303794
William P Hobby Airport,Houston,United States,HOU,29.64539909,-95.27890015,1468792
"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV,62.180000305176,6.0741000175476,61381
Hooper Bay Airport,Hooper Bay,United States,HPB,61.52389908,-166.1470032,757
Cat Bi International Airport,Haiphong,Vietnam,HPH,20.81940078735352,106.7249984741211,2403297
Westchester County Airport,White Plains,United States,HPN,41.06700134277344,-73.70760345458984,1190978
Taiping Airport,Harbin,China,HRB,45.6234016418457,126.25,25869682
Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,-17.931801,31.0928,9415499
Hurghada International Airport,Hurghada,Egypt,HRG,27.178300857543945,33.799400329589844,3719803
Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,6.284467,81.124128,1213015
Kharkiv International Airport,Kharkov,Ukraine,HRK,49.924800872802734,36.290000915527344,3609797
Valley International Airport,Harlingen,United States,HRL,26.228500366210938,-97.65440368652344,442517
Hassi R'Mel Airport,Tilrempt,Algeria,HRM,32.93040084838867,3.311539888381958,538117
Boone County Airport,Harrison,United States,HRO,36.26150131225586,-93.15470123291016,231635
Saga Airport,Saga,Japan,HSG,33.149700164799995,130.302001953,480461
Huslia Airport,Huslia,United States,HSL,65.69789886,-156.3509979,275
Zhoushan Airport,Zhoushan,China,HSN,29.9342002869,122.361999512,1621232
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008,837504
Chita-Kadala Airport,Chita,Russia,HTA,52.026299,113.306,677611
Hamilton Island Airport,Hamilton Island,Australia,HTI,-20.3581008911,148.95199585,43276
Hotan Airport,Hotan,China,HTN,37.03850173950195,79.86489868164062,2413391
Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,38.36669922,-82.55799866,325718
Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.282222747800006,5138237
Huahine-Fare Airport,Huahine Island,French Polynesia,HUH,-16.68720054626465,-151.02200317382812,26762
Phu Bai Airport,Hue,Vietnam,HUI,16.401500701899998,107.70300293,906289
Hualien Airport,Hualien,Taiwan,HUN,24.023099899291992,121.61799621582033,789734
